datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday_Name,Day,Week,Weekend,M01AB_Lag1,M01AB_MA7
2017-06-07,5.33,4.693,4.0,21.0,13.0,0.0,20.0,7.0,2017,6,276,Wednesday,7,23,0,1.0,3.6185714285714283
2017-06-08,5.0,1.823,3.15,21.0,4.0,0.0,2.0,4.2,2017,6,276,Thursday,8,23,0,5.33,4.1414285714285715
2017-06-09,1.33,4.09,3.1,10.0,2.0,0.0,0.0,6.0,2017,6,276,Friday,9,23,0,5.0,3.9985714285714287
2017-06-10,9.0,7.01,4.0,15.0,2.0,0.0,7.0,3.0,2017,6,276,Saturday,10,23,1,1.33,4.57
2017-06-11,5.5,3.99,8.5,28.25,8.0,0.0,2.0,3.0,2017,6,276,Sunday,11,23,1,9.0,4.355714285714286
2017-06-12,4.34,3.34,1.0,13.6,3.0,0.0,13.0,12.0,2017,6,276,Monday,12,24,0,5.5,4.5
2017-06-13,2.99,3.023,3.0,8.0,9.0,0.0,0.0,9.1,2017,6,276,Tuesday,13,24,0,4.34,4.784285714285715
2017-06-14,1.33,1.33,1.0,9.0,6.0,3.0,5.0,3.0,2017,6,276,Wednesday,14,24,0,2.99,4.2128571428571435
2017-06-15,3.0,4.33,3.15,15.0,10.0,0.0,5.0,6.5,2017,6,276,Thursday,15,24,0,1.33,3.9271428571428575
2017-06-16,4.0,2.01,0.0,12.25,6.0,0.0,0.0,5.44,2017,6,276,Friday,16,24,0,3.0,4.308571428571429
2017-06-17,2.0,8.726,5.0,12.0,4.0,0.0,5.0,5.0,2017,6,276,Saturday,17,24,1,4.0,3.3085714285714287
2017-06-18,4.0,7.34,1.1,26.6,2.0,0.0,12.0,3.33,2017,6,276,Sunday,18,24,1,2.0,3.0942857142857143
2017-06-19,1.33,1.98,1.0,18.0,1.0,1.0,8.0,3.0,2017,6,276,Monday,19,25,0,4.0,2.664285714285714
2017-06-20,9.33,1.0,5.1,12.0,5.0,0.0,5.0,8.63,2017,6,276,Tuesday,20,25,0,1.33,3.5700000000000003
2017-06-21,4.0,1.33,2.0,21.0,4.0,0.0,2.0,5.4,2017,6,276,Wednesday,21,25,0,9.33,3.951428571428572
2017-06-22,1.0,3.34,0.0,7.0,4.0,0.0,8.0,11.0,2017,6,276,Thursday,22,25,0,4.0,3.6657142857142864
2017-06-23,1.0,1.34,2.0,16.0,5.0,0.0,0.0,1.2,2017,6,276,Friday,23,25,0,1.0,3.2371428571428575
2017-06-24,5.0,3.65,6.0,32.0,8.0,1.0,0.0,1.0,2017,6,276,Saturday,24,25,1,1.0,3.6657142857142864
2017-06-25,6.5,2.34,6.0,22.0,4.0,0.0,0.0,4.6,2017,6,276,Sunday,25,25,1,5.0,4.022857142857143
2017-06-26,7.68,3.033,6.25,10.0,11.0,0.0,0.0,3.0,2017,6,276,Monday,26,26,0,6.5,4.93
2017-06-27,4.0,3.32,6.0,13.5,9.0,0.0,3.0,6.0,2017,6,276,Tuesday,27,26,0,7.68,4.168571428571428
2017-06-28,4.0,4.033,4.5,18.0,7.0,0.0,5.0,3.0,2017,6,276,Wednesday,28,26,0,4.0,4.168571428571428
2017-06-29,4.0,3.67,6.0,17.0,1.0,0.0,21.0,5.0,2017,6,276,Thursday,29,26,0,4.0,4.597142857142857
2017-06-30,6.67,2.132,2.0,18.0,2.0,0.0,0.0,6.0,2017,6,276,Friday,30,26,0,4.0,5.4071428571428575
2017-07-01,3.33,2.33,1.0,10.0,5.0,0.0,10.0,4.0,2017,7,276,Saturday,1,26,1,6.67,5.168571428571428
2017-07-02,5.0,3.68,2.0,9.0,6.0,0.0,0.0,4.0,2017,7,276,Sunday,2,26,1,3.33,4.954285714285715
2017-07-03,3.67,0.0,1.5,8.0,11.0,0.0,11.0,0.0,2017,7,276,Monday,3,27,0,5.0,4.381428571428572
2017-07-04,10.67,2.34,5.0,18.0,7.0,0.0,0.0,6.0,2017,7,276,Tuesday,4,27,0,3.67,5.3342857142857145
2017-07-05,4.5,1.66,2.0,16.0,20.0,0.0,22.0,6.0,2017,7,276,Wednesday,5,27,0,10.67,5.405714285714287
2017-07-06,4.33,7.0,4.0,20.6,3.0,1.0,1.0,1.0,2017,7,276,Thursday,6,27,0,4.5,5.452857142857143
2017-07-07,5.0,2.0,4.1,17.0,6.0,0.0,1.0,0.0,2017,7,276,Friday,7,27,0,4.33,5.214285714285714
2017-07-08,4.99,4.089,5.0,16.0,12.0,0.0,1.0,3.0,2017,7,276,Saturday,8,27,1,5.0,5.451428571428572
2017-07-09,2.33,7.16,0.5,15.0,4.0,0.0,1.0,4.0,2017,7,276,Sunday,9,27,1,4.99,5.07
2017-07-10,2.0,4.353,4.0,12.0,5.0,2.0,7.0,3.0,2017,7,276,Monday,10,28,0,2.33,4.831428571428572
2017-07-11,3.34,0.68,0.0,18.0,2.0,0.0,7.0,2.0,2017,7,276,Tuesday,11,28,0,2.0,3.7842857142857143
2017-07-12,2.0,5.34,0.0,15.4,12.0,0.0,3.0,0.0,2017,7,276,Wednesday,12,28,0,3.34,3.4271428571428575
2017-07-13,3.33,3.34,2.15,9.6,5.0,3.0,3.0,2.0,2017,7,276,Thursday,13,28,0,2.0,3.2842857142857147
2017-07-14,2.33,3.759,2.0,16.0,8.0,0.0,5.0,3.0,2017,7,276,Friday,14,28,0,3.33,2.902857142857143
2017-07-15,3.33,9.34,3.0,21.0,3.0,0.0,0.0,2.0,2017,7,276,Saturday,15,28,1,2.33,2.665714285714286
2017-07-16,11.34,9.34,3.0,19.0,6.0,0.0,0.0,1.0,2017,7,276,Sunday,16,28,1,3.33,3.9528571428571424
2017-07-17,9.0,4.747,3.0,16.4,6.0,2.0,4.0,3.0,2017,7,276,Monday,17,29,0,11.34,4.952857142857143
2017-07-18,9.67,5.67,1.5,14.0,8.0,0.0,20.0,4.0,2017,7,276,Tuesday,18,29,0,9.0,5.857142857142857
2017-07-19,6.33,3.66,4.0,20.6,6.0,3.0,1.0,6.0,2017,7,276,Wednesday,19,29,0,9.67,6.475714285714285
2017-07-20,5.0,4.0,3.0,18.0,11.0,2.0,2.0,2.0,2017,7,276,Thursday,20,29,0,6.33,6.714285714285714
2017-07-21,2.33,1.0,3.0,14.0,5.0,0.0,0.0,3.0,2017,7,276,Friday,21,29,0,5.0,6.714285714285714
2017-07-22,3.0,5.69,5.0,22.0,3.0,1.0,0.0,2.0,2017,7,276,Saturday,22,29,1,2.33,6.667142857142857
2017-07-23,6.5,2.429,2.0,12.0,4.0,0.0,4.0,5.0,2017,7,276,Sunday,23,29,1,3.0,5.975714285714285
2017-07-24,3.84,1.0,2.1,15.0,6.0,0.0,0.0,3.0,2017,7,276,Monday,24,30,0,6.5,5.238571428571428
2017-07-25,6.34,2.35,2.0,14.0,5.0,0.0,6.0,0.1,2017,7,276,Tuesday,25,30,0,3.84,4.7628571428571425
2017-07-26,3.33,6.779,3.0,15.0,11.0,1.0,1.0,1.0,2017,7,276,Wednesday,26,30,0,6.34,4.3342857142857145
2017-07-27,5.0,0.67,0.0,12.4,8.0,0.0,0.0,1.0,2017,7,276,Thursday,27,30,0,3.33,4.3342857142857145
2017-07-28,4.0,5.0,1.1,17.2,10.0,0.0,0.0,3.0,2017,7,276,Friday,28,30,0,5.0,4.572857142857143
2017-07-29,3.0,3.33,2.0,14.15,1.0,0.0,0.0,4.0,2017,7,276,Saturday,29,30,1,4.0,4.572857142857143
2017-07-30,4.125,2.66,2.0,13.0,11.0,0.0,0.0,1.0,2017,7,276,Sunday,30,30,1,3.0,4.2335714285714285
2017-07-31,7.34,0.81,2.25,21.0,9.0,0.0,5.0,2.0,2017,7,276,Monday,31,31,0,4.125,4.733571428571429
2017-08-01,7.33,3.33,2.0,15.6,3.0,0.0,1.0,1.0,2017,8,276,Tuesday,1,31,0,7.34,4.875
2017-08-02,6.0,2.66,1.0,25.0,2.0,0.0,1.0,4.0,2017,8,276,Wednesday,2,31,0,7.33,5.256428571428572
2017-08-03,6.33,0.66,4.0,10.0,8.0,0.0,1.0,3.0,2017,8,276,Thursday,3,31,0,6.0,5.446428571428571
2017-08-04,8.0,4.0,1.0,15.0,11.0,2.0,5.0,2.0,2017,8,276,Friday,4,31,0,6.33,6.017857142857143
2017-08-05,4.66,2.472,2.0,13.312,2.0,0.0,0.0,2.0,2017,8,276,Saturday,5,31,1,8.0,6.255
2017-08-06,2.0,3.429,1.0,13.0,6.0,0.0,0.0,3.0,2017,8,276,Sunday,6,31,1,4.66,5.951428571428571
2017-08-07,1.0,5.34,3.1,16.0,9.0,2.0,0.0,0.0,2017,8,276,Monday,7,32,0,2.0,5.0457142857142845
2017-08-08,6.0,1.703,2.1,11.188,8.0,0.0,0.0,4.2,2017,8,276,Tuesday,8,32,0,1.0,4.855714285714285
2017-08-09,2.33,5.1,3.15,13.0,15.0,0.0,2.0,2.2,2017,8,276,Wednesday,9,32,0,6.0,4.331428571428572
2017-08-10,0.0,3.99,4.0,9.0,19.0,0.0,3.0,1.1,2017,8,276,Thursday,10,32,0,2.33,3.4271428571428575
2017-08-11,4.33,1.65,5.1,8.0,6.0,3.0,0.0,0.0,2017,8,276,Friday,11,32,0,0.0,2.902857142857143
2017-08-12,2.69,4.939,2.5,22.6,4.0,0.0,6.0,2.0,2017,8,276,Saturday,12,32,1,4.33,2.6214285714285714
2017-08-13,3.66,3.65,2.05,24.0,5.0,0.0,1.0,1.0,2017,8,276,Sunday,13,32,1,2.69,2.858571428571429
2017-08-14,11.34,2.067,4.0,13.0,4.0,0.0,0.0,2.0,2017,8,276,Monday,14,33,0,3.66,4.335714285714286
2017-08-15,2.33,6.703,2.15,35.0,11.0,0.0,2.0,3.0,2017,8,276,Tuesday,15,33,0,11.34,3.8114285714285714
2017-08-16,5.33,3.67,1.0,10.45,13.0,0.0,4.0,2.0,2017,8,276,Wednesday,16,33,0,2.33,4.24
2017-08-17,5.16,1.33,5.0,12.0,8.0,0.0,1.0,1.5,2017,8,276,Thursday,17,33,0,5.33,4.977142857142858
2017-08-18,2.33,3.99,3.0,15.0,4.0,0.0,0.0,3.0,2017,8,276,Friday,18,33,0,5.16,4.691428571428572
2017-08-19,5.0,4.713,3.0,16.0,10.0,0.0,11.0,2.0,2017,8,276,Saturday,19,33,1,2.33,5.021428571428571
2017-08-20,4.33,2.056,6.0,14.4,6.0,0.0,2.0,1.0,2017,8,276,Sunday,20,33,1,5.0,5.117142857142857
2017-08-21,9.33,3.34,2.4,19.0,4.0,0.0,0.0,0.0,2017,8,276,Monday,21,34,0,4.33,4.83
2017-08-22,6.0,1.34,3.15,22.2,3.0,0.0,0.0,2.0,2017,8,276,Tuesday,22,34,0,9.33,5.354285714285715
2017-08-23,3.33,2.33,2.0,42.0,8.0,0.0,9.0,3.0,2017,8,276,Wednesday,23,34,0,6.0,5.068571428571429
2017-08-24,8.0,9.053,2.0,27.0,13.0,0.0,1.0,3.0,2017,8,276,Thursday,24,34,0,3.33,5.474285714285714
2017-08-25,6.0,3.01,1.0,20.25,17.0,0.0,0.0,1.0,2017,8,276,Friday,25,34,0,8.0,5.998571428571429
2017-08-26,4.99,3.516,1.0,19.0,10.0,0.0,6.0,2.0,2017,8,276,Saturday,26,34,1,6.0,5.997142857142857
2017-08-27,3.0,5.34,1.0,21.3,5.0,2.0,7.0,1.0,2017,8,276,Sunday,27,34,1,4.99,5.807142857142858
2017-08-28,8.0,7.0,5.0,16.0,12.0,0.0,1.0,3.0,2017,8,276,Monday,28,35,0,3.0,5.617142857142857
2017-08-29,7.0,3.066,3.5,17.0,5.0,0.0,11.0,2.1,2017,8,276,Tuesday,29,35,0,8.0,5.76
2017-08-30,7.67,3.99,3.15,17.0,4.0,3.0,0.0,2.0,2017,8,276,Wednesday,30,35,0,7.0,6.380000000000001
2017-08-31,16.68,3.033,3.05,17.0,4.0,0.0,0.0,1.0,2017,8,276,Thursday,31,35,0,7.67,7.62
2017-09-01,3.34,3.0,5.0,20.6,8.0,0.0,2.0,0.0,2017,9,276,Friday,1,35,0,16.68,7.240000000000001
2017-09-02,6.34,2.13,6.0,18.4,8.0,0.0,1.0,3.0,2017,9,276,Saturday,2,35,1,3.34,7.432857142857143
2017-09-03,6.83,5.462,2.0,18.4,7.0,0.0,1.0,3.0,2017,9,276,Sunday,3,35,1,6.34,7.9799999999999995
2017-09-04,6.5,3.33,6.0,24.0,7.0,0.0,0.0,3.0,2017,9,276,Monday,4,36,0,6.83,7.765714285714286
2017-09-05,6.17,4.02,4.0,19.1,7.0,1.0,2.0,1.3,2017,9,276,Tuesday,5,36,0,6.5,7.647142857142858
2017-09-06,4.33,3.0,5.0,32.0,6.0,0.0,3.0,3.0,2017,9,276,Wednesday,6,36,0,6.17,7.17
2017-09-07,3.0,1.0,3.2,18.0,2.0,0.0,0.0,2.0,2017,9,276,Thursday,7,36,0,4.33,5.215714285714285
2017-09-08,8.83,7.32,3.1,34.0,8.0,0.0,3.0,4.0,2017,9,276,Friday,8,36,0,3.0,6.0
2017-09-09,6.0,8.34,2.5,20.0,7.0,0.0,0.0,4.0,2017,9,276,Saturday,9,36,1,8.83,5.951428571428571
2017-09-10,3.34,5.35,1.0,35.6,7.0,0.0,0.0,4.2,2017,9,276,Sunday,10,36,1,6.0,5.452857142857143
2017-09-11,2.0,3.373,2.0,12.0,16.0,0.0,0.0,2.0,2017,9,276,Monday,11,37,0,3.34,4.8100000000000005
2017-09-12,1.0,4.35,5.2,18.25,6.0,1.0,1.0,2.2,2017,9,276,Tuesday,12,37,0,2.0,4.071428571428571
2017-09-13,4.0,0.66,2.0,25.0,16.0,0.0,5.0,0.0,2017,9,276,Wednesday,13,37,0,1.0,4.024285714285715
2017-09-14,5.0,5.34,5.0,22.4,6.0,0.0,9.0,5.0,2017,9,276,Thursday,14,37,0,4.0,4.3100000000000005
2017-09-15,3.0,3.0,3.0,16.0,12.0,1.0,8.0,3.0,2017,9,276,Friday,15,37,0,5.0,3.4771428571428573
2017-09-16,7.0,3.0,3.45,27.3,11.0,0.0,0.0,1.2,2017,9,276,Saturday,16,37,1,3.0,3.62
2017-09-17,5.0,4.34,4.0,32.0,6.0,1.0,7.0,5.0,2017,9,276,Sunday,17,37,1,7.0,3.857142857142857
2017-09-18,9.0,4.34,1.0,27.0,7.0,0.0,1.0,2.0,2017,9,276,Monday,18,38,0,5.0,4.857142857142857
2017-09-19,3.33,6.033,1.0,43.25,6.0,2.0,6.0,9.0,2017,9,276,Tuesday,19,38,0,9.0,5.1899999999999995
2017-09-20,2.0,2.363,0.1,35.45,6.0,0.0,6.0,0.0,2017,9,276,Wednesday,20,38,0,3.33,4.904285714285714
2017-09-21,7.34,3.696,1.0,19.7,8.0,2.0,0.0,1.0,2017,9,276,Thursday,21,38,0,2.0,5.238571428571428
2017-09-22,4.66,2.241,3.0,27.5,2.0,0.0,0.0,3.0,2017,9,276,Friday,22,38,0,7.34,5.475714285714285
2017-09-23,9.99,6.99,3.0,14.45,12.0,2.0,0.0,2.0,2017,9,276,Saturday,23,38,1,4.66,5.902857142857143
2017-09-24,3.66,4.826,2.0,52.4,7.0,1.0,6.0,1.0,2017,9,276,Sunday,24,38,1,9.99,5.711428571428572
2017-09-25,1.0,2.517,1.0,39.2,7.0,3.0,26.0,1.0,2017,9,276,Monday,25,39,0,3.66,4.5685714285714285
2017-09-26,2.0,5.67,2.1,38.6,4.0,0.0,6.0,1.0,2017,9,276,Tuesday,26,39,0,1.0,4.378571428571428
2017-09-27,4.0,2.33,3.0,38.0,7.0,3.0,3.0,0.0,2017,9,276,Wednesday,27,39,0,2.0,4.664285714285714
2017-09-28,3.34,2.68,2.5,37.85,3.0,0.0,10.0,0.0,2017,9,276,Thursday,28,39,0,4.0,4.092857142857143
2017-09-29,1.0,5.0,3.0,35.4,8.0,6.0,5.0,1.0,2017,9,276,Friday,29,39,0,3.34,3.5700000000000003
2017-09-30,5.33,3.01,3.0,61.9,6.0,0.0,28.0,0.0,2017,9,276,Saturday,30,39,1,1.0,2.904285714285714
2017-10-01,4.0,5.891,3.0,72.1,7.0,1.0,20.0,1.0,2017,10,276,Sunday,1,39,1,5.33,2.9528571428571433
2017-10-02,8.33,2.0,3.15,18.0,3.0,1.0,0.0,0.0,2017,10,276,Monday,2,40,0,4.0,4.0
2017-10-03,0.34,2.1,3.15,57.2,21.0,3.0,5.0,2.0,2017,10,276,Tuesday,3,40,0,8.33,3.762857142857143
2017-10-04,2.0,4.33,4.0,37.0,6.0,0.0,2.0,1.0,2017,10,276,Wednesday,4,40,0,0.34,3.4771428571428573
2017-10-05,5.33,3.99,5.0,40.8,5.0,0.0,11.0,2.0,2017,10,276,Thursday,5,40,0,2.0,3.761428571428571
2017-10-06,3.99,4.66,1.0,39.8,7.0,0.0,6.0,2.0,2017,10,276,Friday,6,40,0,5.33,4.188571428571429
2017-10-07,4.0,2.023,2.0,35.25,4.0,0.0,10.0,1.0,2017,10,276,Saturday,7,40,1,3.99,3.9985714285714287
2017-10-08,8.67,3.261,5.2,77.1,2.0,0.0,15.0,4.0,2017,10,276,Sunday,8,40,1,4.0,4.665714285714286
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,276,Monday,9,41,0,8.67,3.4757142857142855
2017-10-10,10.0,2.68,2.0,25.0,8.0,0.0,11.0,3.0,2017,10,276,Tuesday,10,41,0,0.0,4.855714285714286
2017-10-11,3.5,1.0,4.6,39.4,2.0,0.0,6.0,2.5,2017,10,276,Wednesday,11,41,0,10.0,5.07
2017-10-12,4.0,2.393,2.3,41.0,9.0,0.0,1.0,2.0,2017,10,276,Thursday,12,41,0,3.5,4.880000000000001
2017-10-13,5.33,1.396,0.6,38.0,8.0,2.0,3.0,4.0,2017,10,276,Friday,13,41,0,4.0,5.071428571428571
2017-10-14,4.84,3.66,4.0,42.2,9.0,1.0,20.0,0.0,2017,10,276,Saturday,14,41,1,5.33,5.191428571428572
2017-10-15,6.0,6.68,1.0,37.0,5.0,0.0,11.0,2.0,2017,10,276,Sunday,15,41,1,4.84,4.8100000000000005
2017-10-16,2.33,0.67,0.0,45.1,9.0,0.0,2.0,2.0,2017,10,276,Monday,16,42,0,6.0,5.142857142857143
2017-10-17,3.34,1.67,6.0,26.2,9.0,2.0,6.0,1.0,2017,10,276,Tuesday,17,42,0,2.33,4.191428571428571
2017-10-18,5.34,1.33,1.0,52.85,15.0,0.0,1.0,1.0,2017,10,276,Wednesday,18,42,0,3.34,4.454285714285715
2017-10-19,4.33,5.99,4.7,25.5,8.0,0.0,13.0,0.0,2017,10,276,Thursday,19,42,0,5.34,4.501428571428571
2017-10-20,2.83,4.363,3.0,36.25,15.0,0.0,8.0,0.0,2017,10,276,Friday,20,42,0,4.33,4.144285714285714
2017-10-21,3.33,3.769,3.3,25.2,9.0,3.0,5.0,4.0,2017,10,276,Saturday,21,42,1,2.83,3.9285714285714284
2017-10-22,8.0,5.0,5.0,57.8,8.0,0.0,9.0,2.0,2017,10,276,Sunday,22,42,1,3.33,4.214285714285714
2017-10-23,3.33,1.363,2.0,28.6,4.0,0.0,28.0,1.0,2017,10,276,Monday,23,43,0,8.0,4.357142857142857
2017-10-24,2.0,2.0,10.0,65.2,3.0,0.0,10.0,1.0,2017,10,276,Tuesday,24,43,0,3.33,4.1657142857142855
2017-10-25,6.34,3.33,5.35,26.9,4.0,0.0,1.0,1.0,2017,10,276,Wednesday,25,43,0,2.0,4.308571428571429
2017-10-26,1.33,1.099,2.0,38.0,9.0,1.0,5.0,2.3,2017,10,276,Thursday,26,43,0,6.34,3.88
2017-10-27,6.32,2.363,6.0,26.0,14.0,1.0,21.0,2.0,2017,10,276,Friday,27,43,0,1.33,4.378571428571428
2017-10-28,5.0,2.33,4.0,24.1,11.0,0.0,7.0,3.0,2017,10,276,Saturday,28,43,1,6.32,4.617142857142857
2017-10-29,7.66,2.373,1.05,36.0,3.0,0.0,1.0,2.2,2017,10,276,Sunday,29,43,1,5.0,4.5685714285714285
2017-10-30,1.5,3.66,2.0,32.8,7.0,0.0,9.0,1.0,2017,10,276,Monday,30,44,0,7.66,4.307142857142857
2017-10-31,4.33,1.363,4.0,38.0,2.0,0.0,0.0,1.0,2017,10,276,Tuesday,31,44,0,1.5,4.64
2017-11-01,0.67,3.429,2.0,23.0,5.0,0.0,3.0,1.0,2017,11,276,Wednesday,1,44,0,4.33,3.8300000000000005
2017-11-02,4.0,2.066,1.55,22.1,5.0,0.0,11.0,3.0,2017,11,276,Thursday,2,44,0,0.67,4.211428571428572
2017-11-03,2.33,7.67,4.4,37.4,10.0,3.0,6.0,1.0,2017,11,276,Friday,3,44,0,4.0,3.641428571428572
2017-11-04,10.34,7.472,6.0,33.0,5.0,0.0,1.0,3.2,2017,11,276,Saturday,4,44,1,2.33,4.404285714285714
2017-11-05,6.33,5.799,1.1,35.45,1.0,0.0,5.0,2.0,2017,11,276,Sunday,5,44,1,10.34,4.214285714285714
2017-11-06,8.34,3.2,2.0,20.2,11.0,3.0,8.0,1.0,2017,11,276,Monday,6,45,0,6.33,5.191428571428572
2017-11-07,0.67,4.0,7.0,20.0,4.0,0.0,0.0,1.5,2017,11,276,Tuesday,7,45,0,8.34,4.668571428571428
2017-11-08,6.0,1.1,2.0,9.2,1.0,0.0,5.0,1.0,2017,11,276,Wednesday,8,45,0,0.67,5.43
2017-11-09,2.67,3.746,0.0,28.8,2.0,0.0,11.0,1.0,2017,11,276,Thursday,9,45,0,6.0,5.24
2017-11-10,9.34,6.66,6.2,34.0,9.0,0.0,22.0,2.0,2017,11,276,Friday,10,45,0,2.67,6.241428571428571
2017-11-11,8.5,3.0,4.1,32.0,8.0,0.0,2.0,0.0,2017,11,276,Saturday,11,45,1,9.34,5.978571428571428
2017-11-12,5.0,3.65,6.15,40.0,9.0,0.0,3.0,2.0,2017,11,276,Sunday,12,45,1,8.5,5.788571428571428
2017-11-13,9.33,2.429,4.2,44.2,5.0,0.0,5.0,0.2,2017,11,276,Monday,13,46,0,5.0,5.93
2017-11-14,3.0,0.859,2.0,6.8,14.0,0.0,19.0,1.0,2017,11,276,Tuesday,14,46,0,9.33,6.262857142857143
2017-11-15,5.33,2.726,7.7,17.0,8.0,3.0,0.0,1.0,2017,11,276,Wednesday,15,46,0,3.0,6.167142857142857
2017-11-16,5.33,2.0,3.0,17.6,3.0,0.0,1.0,1.0,2017,11,276,Thursday,16,46,0,5.33,6.547142857142857
2017-11-17,3.0,4.837,3.0,34.0,5.0,0.0,30.0,2.0,2017,11,276,Friday,17,46,0,5.33,5.641428571428571
2017-11-18,5.33,8.45,2.0,42.5,2.0,0.0,8.0,1.2,2017,11,276,Saturday,18,46,1,3.0,5.188571428571429
2017-11-19,4.0,6.88,1.0,29.0,3.0,0.0,6.0,2.5,2017,11,276,Sunday,19,46,1,5.33,5.045714285714285
2017-11-20,2.34,5.34,2.4,28.8,10.0,0.0,2.0,0.0,2017,11,276,Monday,20,47,0,4.0,4.047142857142857
2017-11-21,13.33,0.68,1.0,22.4,5.0,0.0,2.0,1.0,2017,11,276,Tuesday,21,47,0,2.34,5.522857142857142
2017-11-22,2.0,4.0,1.0,26.1,20.0,0.0,1.0,1.0,2017,11,276,Wednesday,22,47,0,13.33,5.047142857142857
2017-11-23,9.33,5.99,6.0,34.3,14.0,0.0,0.0,3.0,2017,11,276,Thursday,23,47,0,2.0,5.618571428571428
2017-11-24,8.0,3.132,5.0,34.324,5.0,2.0,2.0,0.0,2017,11,276,Friday,24,47,0,9.33,6.332857142857143
2017-11-25,5.33,6.076,4.1,26.5,8.0,0.0,2.0,0.0,2017,11,276,Saturday,25,47,1,8.0,6.332857142857144
2017-11-26,5.66,5.786,1.0,31.2,2.0,1.0,12.0,2.0,2017,11,276,Sunday,26,47,1,5.33,6.569999999999999
2017-11-27,1.34,3.67,6.1,34.825,4.0,0.0,7.0,3.0,2017,11,276,Monday,27,48,0,5.66,6.427142857142857
2017-11-28,5.0,1.34,5.35,40.6,5.0,3.0,8.0,3.0,2017,11,276,Tuesday,28,48,0,1.34,5.2371428571428575
2017-11-29,6.34,2.397,4.1,32.6,7.0,0.0,5.0,3.0,2017,11,276,Wednesday,29,48,0,5.0,5.857142857142857
2017-11-30,5.67,1.396,3.0,30.0,2.0,0.0,9.0,3.0,2017,11,276,Thursday,30,48,0,6.34,5.3342857142857145
2017-12-01,10.33,7.66,1.0,25.4,3.0,0.0,5.0,2.0,2017,12,276,Friday,1,48,0,5.67,5.667142857142857
2017-12-02,4.33,3.67,5.0,22.0,11.0,0.0,0.0,1.5,2017,12,276,Saturday,2,48,1,10.33,5.524285714285715
2017-12-03,5.33,6.023,3.0,33.4,3.0,0.0,6.0,2.0,2017,12,276,Sunday,3,48,1,4.33,5.477142857142857
2017-12-04,1.0,2.363,4.0,15.6,3.0,0.0,13.0,3.0,2017,12,276,Monday,4,49,0,5.33,5.428571428571429
2017-12-05,3.68,3.165,4.05,17.1,1.0,0.0,6.0,2.0,2017,12,276,Tuesday,5,49,0,1.0,5.24
2017-12-06,4.0,4.396,2.1,29.2,12.0,0.0,6.0,1.0,2017,12,276,Wednesday,6,49,0,3.68,4.905714285714285
2017-12-07,3.0,2.66,5.45,24.9,8.0,0.0,7.0,1.0,2017,12,276,Thursday,7,49,0,4.0,4.524285714285715
2017-12-08,5.33,2.51,3.5,44.2,5.0,1.0,7.0,2.0,2017,12,276,Friday,8,49,0,3.0,3.81
2017-12-09,5.0,2.17,5.4,36.6,14.0,0.0,7.0,2.0,2017,12,276,Saturday,9,49,1,5.33,3.9057142857142857
2017-12-10,5.0,2.802,5.0,48.0,7.0,0.0,18.0,2.0,2017,12,276,Sunday,10,49,1,5.0,3.858571428571428
2017-12-11,8.0,6.0,5.5,34.4,10.0,0.0,6.0,1.0,2017,12,276,Monday,11,50,0,5.0,4.8585714285714285
2017-12-12,1.33,5.066,3.0,44.0,6.0,1.0,12.0,2.0,2017,12,276,Tuesday,12,50,0,8.0,4.522857142857142
2017-12-13,4.0,3.34,2.3,29.0,9.0,0.0,0.0,1.0,2017,12,276,Wednesday,13,50,0,1.33,4.522857142857142
2017-12-14,3.0,3.0,3.0,30.0,5.0,0.0,0.0,3.0,2017,12,276,Thursday,14,50,0,4.0,4.522857142857142
2017-12-15,4.18,5.01,2.5,29.0,6.0,0.0,0.0,1.0,2017,12,276,Friday,15,50,0,3.0,4.3585714285714285
2017-12-16,11.0,6.0,3.0,36.6,6.0,1.0,1.0,2.0,2017,12,276,Saturday,16,50,1,4.18,5.215714285714285
2017-12-17,7.0,0.33,5.1,37.0,11.0,0.0,15.0,2.0,2017,12,276,Sunday,17,50,1,11.0,5.501428571428571
2017-12-18,0.66,4.67,6.0,31.6,7.0,0.0,8.0,0.0,2017,12,276,Monday,18,51,0,7.0,4.452857142857143
2017-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,276,Tuesday,19,51,0,0.66,4.2628571428571425
2017-12-20,2.0,3.396,3.0,27.2,3.0,0.0,11.0,2.0,2017,12,276,Wednesday,20,51,0,0.0,3.9771428571428564
2017-12-21,2.02,2.66,4.0,23.4,5.0,0.0,6.0,0.0,2017,12,276,Thursday,21,51,0,2.0,3.837142857142857
2017-12-22,5.99,2.769,1.5,26.0,13.0,0.0,1.0,1.6,2017,12,276,Friday,22,51,0,2.02,4.095714285714285
2017-12-23,6.0,4.505,6.1,28.3,6.0,0.0,1.0,1.0,2017,12,276,Saturday,23,51,1,5.99,3.3814285714285717
2017-12-24,7.66,3.46,2.0,32.2,4.0,0.0,5.0,1.0,2017,12,276,Sunday,24,51,1,6.0,3.475714285714286
2017-12-25,1.0,0.62,4.1,15.53,4.0,0.0,6.0,2.0,2017,12,276,Monday,25,52,0,7.66,3.5242857142857145
